Camden Mercer,4,False,False,False,False
Romeo Baird,3,True,False,True,True
Zander Faulkner,2,True,False,False,True
Anna Andrade,1,False,False,False,False
Laurel Hardy,2,True,False,True,True
Camryn Howell,4,True,True,True,True
Rowan Snow,3,True,False,True,False
Kaila Daniel,1,False,True,False,False
Maeve Booth,4,False,False,True,True
Ali Kane,4,False,True,True,False
Kayley Pace,2,True,True,True,True
Shirley Wilson,2,True,True,True,True
Alexus Frey,1,False,True,False,True
Jaylynn Morrison,1,False,True,False,True
Tyrese Barajas,1,True,True,False,True
Zaiden Aguirre,2,True,False,False,False
Amya York,2,True,True,False,True
Lincoln Nash,1,False,True,False,False
Nathan Hunter,4,False,True,False,True
Dulce Mcpherson,3,True,True,False,False
Barrett Snow,4,False,False,True,False
Sasha Vasquez,1,False,True,True,False
Jocelynn Waters,1,False,True,False,True
Ryland Walters,3,False,True,True,False
Johnathon Walters,4,False,True,False,False
Mohammed Rogers,2,True,False,True,False
Anthony Gordon,4,False,False,False,False
Zachariah Martinez,1,True,True,True,True
Yandel Blair,1,False,True,True,False
Jesse Snyder,2,True,True,True,False
Yareli Lynch,1,True,False,False,False
Adolfo Lane,4,False,False,True,True
Kathryn Ramsey,4,False,True,True,True
Felix Stout,3,False,True,False,True
Beau Hoover,2,True,True,False,False
Jaquan Dougherty,4,False,True,False,True
Nia Durham,2,False,False,False,True
Kenyon Morgan,3,False,True,True,True
Emily Mathews,1,False,True,True,True
Ibrahim Mcclure,4,False,True,True,True
Marin Becker,2,False,True,False,False
Emily Marsh,3,False,False,True,False
Hazel Hodge,2,True,True,True,False
Cade Raymond,4,True,True,False,True
King Haley,3,False,True,False,False
Bobby Vaughn,2,False,False,True,False
Nola Keller,4,False,True,True,False
Destiney Good,3,True,True,True,True
Everett Whitaker,1,True,True,False,False
Cameron West,1,False,True,False,False
Armani Powers,3,False,False,True,True
Deshawn Schneider,2,False,True,False,False
Catalina Shields,2,True,False,False,True
Ximena Avery,2,True,True,False,True
Rowan Roy,1,False,False,True,True
Caden Ramsey,4,True,False,False,True
Samir Levy,3,False,True,False,True
Carlee Burke,1,False,False,True,True
Rowan Paul,1,False,True,True,False
Dale Hodge,2,False,True,False,False
Demarcus Figueroa,3,False,True,False,True
Isabela Schultz,4,True,True,True,True
America Ballard,4,False,True,True,False
Quincy Michael,4,False,True,False,True
Yadira Khan,4,True,True,True,True
Haylee Buckley,3,True,True,True,True
Carina Boone,1,False,True,False,True
Anahi Green,2,False,True,True,True
Ayden Dickerson,2,False,False,True,True
Aryanna Collins,3,True,True,True,True
Atticus Warren,4,True,True,True,False
Sierra Diaz,1,True,True,True,False
Christian Dunn,1,False,True,True,False
Kaitlynn Odom,1,False,True,False,True
Valerie Lowe,3,False,False,False,False
Nash Leon,2,False,False,False,True
Roman Hoffman,2,False,True,True,True
Justine Austin,2,False,True,False,True
Yair Riley,4,False,True,True,True
Cruz Scott,3,True,True,True,True
Aydin Carter,1,False,True,True,False
Karina Shaw,3,False,True,True,False
Arthur Nielsen,2,False,True,True,False
Camryn Frank,1,True,True,False,False
Dominik Ramos,1,False,True,True,False
Guillermo Carroll,1,True,True,True,False
Kyra Cox,4,True,True,False,True
Gary Owen,4,True,True,True,False
Eric Avila,2,True,True,False,False
Pedro Robles,2,False,True,False,True
Vaughn Simpson,2,False,True,True,True
Mike Blake,4,False,True,False,False
Dania Arnold,3,True,True,True,False
Kenyon Mccullough,1,False,False,False,True
Ryan Hamilton,1,False,True,True,True
King Howe,1,True,False,False,False
Areli Woodard,2,False,True,True,True
Conner Howell,2,False,True,True,False
Addyson Davidson,2,True,True,False,False
Aydan Stein,1,True,True,False,False
Summer Carey,1,False,True,False,False
Jasmin Olsen,4,False,True,True,False
Jayce Dixon,1,False,False,False,False
Norah Levine,3,False,True,False,True
Kendall Reid,1,False,True,False,False
Dalia Kaiser,2,True,False,True,False
Abel Diaz,4,False,True,False,True
Tiffany Moreno,4,False,True,False,True
Nataly Zavala,3,False,True,False,True
Kaylen Mcguire,3,False,True,True,False
Danna Allison,4,True,False,False,False
Rachel Peterson,4,True,False,True,True
Van West,4,False,True,True,False
Reece Harris,1,True,True,True,True
Maximilian Johns,2,False,True,False,True
Carson Burton,4,False,True,False,True
Isis Ferrell,4,True,True,False,True
Daphne Church,2,False,True,False,True
John Bell,3,True,True,False,False
Elle Wang,4,False,True,True,True
Gauge Ford,4,False,True,False,True
Marissa Nelson,3,True,True,False,True
Cassie Kramer,3,False,True,False,False
Giuliana Hays,2,False,True,False,False
Michael Hobbs,3,False,True,True,True
Tamara Coleman,1,False,False,False,True
Zane Castro,2,False,True,True,True
Emanuel Lara,1,True,False,True,True
Addison Webster,1,True,True,True,True
Theresa Chavez,1,False,True,True,True
Nathen Vang,2,False,True,False,True
Hayden Shepard,1,False,True,False,False
Greyson Valdez,1,True,True,False,False
Cora Gill,3,True,False,False,False
Anika Proctor,1,False,True,True,False
Xiomara Vargas,1,False,True,True,False
Josh Ayala,2,False,True,True,True
Brenda Whitaker,1,False,True,True,True
Mira Morris,1,False,True,False,False
Camryn Little,2,False,False,False,True
Kaylie Spencer,2,True,True,False,True
Jordan Bernard,3,False,True,True,True
Philip Hanson,2,False,True,False,True
Easton Dickson,2,True,True,False,True
Ashly Savage,1,True,True,False,True
Kamari Johns,4,False,False,True,False
Remington Bender,3,False,True,True,True
Adonis Mcgrath,1,False,True,True,False
Alannah Ramirez,4,False,True,False,False
Juliet Frost,2,False,True,False,False
Nataly Morrison,4,True,True,False,False
Cailyn Newman,3,True,True,True,True
Marlon Salas,4,False,False,True,False
Xander Proctor,3,True,True,False,False
Giovanna Simon,3,False,True,True,False
Adrien Short,3,False,True,False,True
Teagan Mccormick,4,False,False,True,False
Rayna Webster,2,False,True,True,True
Alondra Fisher,3,False,True,True,False
Brenton Esparza,4,False,True,True,False
Kelsey Harmon,1,False,False,True,False
Ibrahim Hale,1,False,True,False,True
Kellen Sexton,4,False,False,True,True
Jamarion Kaiser,3,False,True,False,False
Abraham Mcgee,1,True,True,False,False
Jacqueline Singh,3,False,True,False,True
Allisson Lin,3,False,True,True,False
Nicholas Evans,1,True,True,False,False
Naima Daniel,1,False,False,True,True
Skyler Schultz,3,False,True,True,True
Edgar Adams,2,False,True,False,False
Gillian Long,2,True,False,True,True
Fernando Noble,3,True,False,False,False
Tristen Curtis,2,True,True,False,False
Kolton Morse,1,False,False,True,False
Siena Freeman,2,True,False,False,True
Payton Higgins,3,False,True,False,False
Hunter Cline,3,False,False,True,True
Collin Hays,4,False,True,True,False
Aliya Carlson,2,True,True,True,True
Karli Marshall,2,True,True,False,False
Lilianna Richards,4,True,True,False,True
Sheldon Singh,4,False,True,True,True
Marley Ponce,1,True,False,True,True
Adalynn Ware,2,False,True,True,False
Junior Arnold,4,False,True,True,True
Charlie Meyer,3,True,False,False,True
Cloe Calderon,1,False,True,False,True
Adriel Mathews,2,False,True,True,False
Julius Nguyen,1,False,True,True,False
Marisol Contreras,2,False,True,False,True
Alice Mcdaniel,1,True,True,False,False
Stephen Brooks,2,True,False,True,True
Wyatt Thompson,3,False,True,True,True
Slade Kirk,2,True,True,False,False
Marquis Walton,1,False,False,True,True
Abbey Booth,4,True,True,True,False
Ryland Savage,1,False,True,False,False
Bradley Raymond,4,False,True,False,False
Gia Palmer,4,True,True,True,True
Luka Small,3,False,True,True,True
Moses Austin,3,False,True,True,True
Areli Meyer,4,True,True,True,False
Shayla Hawkins,1,True,True,False,True
Reynaldo Bartlett,2,True,True,False,False
Kaley Charles,1,False,True,False,True
John Vargas,4,False,True,False,False
London Dillon,2,False,True,True,True
Kash Le,4,False,True,False,False
Kamila Huang,2,False,True,False,False
Jadyn Olsen,4,False,True,False,True
Madeleine Daniel,4,True,False,True,False
Kaylah Chase,3,False,True,False,True
Clinton Stokes,1,False,False,True,False
Hayden Payne,1,False,False,False,False
Uriah Casey,3,False,True,False,False
Talon Reed,2,True,True,True,False
Amina Hart,3,False,True,True,False
Azaria Anthony,1,False,True,True,True
Iliana Wolfe,4,True,True,True,False
Amya Bray,3,False,True,False,True
Nash Richard,3,False,True,True,True
Wyatt Reed,2,True,False,False,True
Felicity Friedman,4,True,True,False,True
Leonidas Massey,1,True,True,False,False
Madalynn Espinoza,1,False,True,False,True
Frederick Ward,3,False,True,False,True
Asher Gibson,4,False,True,True,False
Emerson Garner,4,True,True,True,True
Eva Kim,2,False,True,False,False
Quinten Henderson,2,False,True,False,True
Aliana Cervantes,2,False,False,False,False
Raul Raymond,2,False,True,True,True
Kenneth Krueger,1,True,True,False,True
Cindy Bates,4,True,True,False,True
Kaylynn Patrick,3,False,True,True,True
Brynn Robinson,4,True,True,False,False
Alexander Reese,2,True,False,False,True
Marin Barrett,4,False,True,False,False
Norah Buck,1,True,True,False,True
Leslie Gray,1,True,True,True,False
Malcolm Parks,3,False,True,True,False
Skylar Solomon,2,False,True,True,False
Ari Dyer,3,True,True,False,False
Libby Wise,1,True,True,False,False
Valentina Murray,2,False,True,False,False
Nikhil Meza,4,False,False,True,False
Augustus Perez,3,True,True,False,False
Pierre Livingston,1,False,True,False,False
Jefferson Silva,3,True,True,False,True
Jaiden Brennan,4,True,True,False,False
Clare West,3,False,True,True,True
Viviana Lawson,1,False,True,True,False
Mikaela Montgomery,1,False,True,True,True
Carlee Clayton,4,True,False,True,True
Coleman Jacobson,1,True,True,False,True
Devan Murillo,1,False,True,False,False
Levi Garrett,3,False,True,True,True
Carsen Johns,3,False,False,False,False
Dangelo Morrison,1,False,True,True,True
Aria Chase,3,True,True,True,True
Kaiya Fisher,1,False,False,True,False
Freddy Franco,3,True,True,True,True
Alessandra Vargas,2,False,False,False,False
Soren Cooper,3,False,True,False,True
Gavin Mcclain,4,False,True,True,True
Axel Mercer,1,True,True,False,False
London Cherry,3,False,True,True,True
Tanner Harrell,1,False,True,True,False
Alexandria Proctor,4,False,True,False,False
Alisa Duke,2,False,True,False,True
America Harper,2,False,False,False,True
Konnor Johns,1,False,True,False,False
Yaretzi Sullivan,4,True,True,False,True
Adan Romero,2,False,True,True,False
Angelina Tran,2,True,True,True,False
Emanuel Torres,1,False,True,True,True
Adrian Terry,2,False,True,False,True
Sonny Robinson,1,True,True,True,False
Alondra Graves,1,False,True,False,True
Brycen Logan,3,False,True,True,True
Donovan Daniels,4,True,True,True,True
Bronson Bishop,2,False,True,True,True
Miles Sampson,2,False,False,True,True
Jonah Mooney,3,True,False,True,True
Darian Nicholson,1,False,True,False,False
Dennis Perkins,4,True,True,False,False
Dahlia Bradshaw,4,False,False,False,True
Russell Baldwin,3,False,False,True,False
Alexandria Ryan,4,True,True,False,True
Celeste Kaufman,2,False,True,False,True
Litzy Schwartz,1,False,True,True,True
Giselle Ruiz,2,True,False,True,True
Desmond Townsend,2,True,True,False,False
Natalya Jenkins,3,False,True,True,True
Reese Simon,1,False,True,True,True
Mohammed Hodges,1,False,True,True,False
Blaze Charles,3,True,True,False,False
Kathryn Baird,4,False,True,True,True
Jasmin Morales,1,True,True,False,True
Brennen Leonard,1,False,True,True,True
Tyson Mcbride,3,False,True,False,False
Morgan Walton,3,True,True,True,True
Chasity Day,3,False,True,True,False
Luciano Gregory,2,False,True,False,False
Reese Drake,2,False,True,False,False
Kevin Conway,4,False,True,True,True
Lexie Reed,4,False,True,True,True
Teagan Wilkins,3,True,True,False,False
Kayley Raymond,3,False,True,True,False
Kamron Huynh,2,True,True,True,False
Cornelius Blevins,3,False,True,False,False
Tripp Burnett,3,False,True,True,False
Francis Bernard,3,True,True,False,True
Isiah Snyder,3,False,True,True,True
Donavan Sanders,4,False,True,False,False
Paulina Hoffman,3,False,True,True,False
Aarav Hamilton,3,True,True,True,False
Jonathan Gibbs,1,False,False,False,True
Chandler Lawrence,4,False,True,False,True
Katie Weaver,1,False,False,False,True
Jayden Huang,2,True,False,True,True
Joe Clements,2,True,False,False,False
Adrian Terrell,2,True,True,False,False
Gwendolyn Walls,3,False,True,True,True
Nikolas Gutierrez,4,False,True,True,False
Pranav Acevedo,4,True,True,False,False
Saniya Blackwell,1,False,True,True,False
Bryant Cowan,2,True,True,False,False
Nataly Keller,4,True,True,False,False
Dania Barrera,1,False,True,False,False
Derrick Bird,3,False,False,True,False
Addison Acevedo,1,False,False,True,False
Phillip Hutchinson,1,False,True,True,False
Vaughn Juarez,4,False,True,True,True
Ariana Hall,3,True,True,True,False
Leonidas Ray,4,False,False,False,True
Frederick Sims,4,False,True,False,True
Azul Moran,4,True,True,True,True
Korbin Hubbard,3,False,True,True,False
Danielle Mclaughlin,3,False,False,False,False
Lyla Robles,3,True,True,False,False
Camron Martinez,1,True,True,False,True
Giada Shaw,2,False,True,True,False
Josue Kramer,3,False,False,True,True
Gia Brennan,2,False,False,False,False
Natalia Colon,2,True,True,False,False
Terry Faulkner,1,True,True,True,True
Mira Rocha,1,True,True,True,False
Johnathon Hayes,4,False,False,False,False
Kristin Werner,1,False,True,False,True
Kade George,2,False,False,True,True
Drake Hudson,2,False,True,False,False
Leonardo Velez,2,False,True,False,False
Anastasia Hart,3,False,True,False,True
Maximo Bell,2,True,True,False,True
Arely Horn,3,True,True,False,False
Davon Preston,4,True,True,False,True
Lucia Macias,1,False,True,False,False
Saniyah Lindsey,3,False,True,False,True
Blaze Simpson,4,True,False,True,False
Rolando Atkinson,3,False,True,True,False
Elisa Esparza,4,True,True,True,True
Jayleen Rosario,1,False,True,False,True
Caitlyn Acosta,2,False,True,True,True
Adriel Herman,2,False,False,True,False
Jayda Moran,4,False,True,True,False
Maddox Vincent,4,True,True,False,True
Rosemary Simon,4,False,True,False,False
Vicente Rowe,3,True,True,False,True
Leanna Pena,4,False,False,False,True
Nikhil Clay,1,True,True,True,True
Joanna Bright,2,True,True,False,True
Jair Villarreal,4,False,False,False,True
Barbara Brennan,3,False,True,True,False
Mariyah Meadows,1,True,True,True,True
Carl Collins,1,True,False,False,True
Carly Davenport,4,False,True,True,True
Dexter Hopkins,4,True,True,True,False
Augustus Oliver,3,True,True,False,True
Jaxon Mueller,1,False,False,False,True
Adriana Adams,3,False,False,True,False
Graham Morgan,3,False,True,False,False
Abbey Gregory,3,False,True,False,False
Timothy Pratt,3,False,True,True,True
Irvin Pennington,1,False,False,True,True
Esmeralda Villanueva,3,False,False,True,False
Jaylan Hodges,3,False,True,True,True
Ellis Bennett,4,False,True,True,True
Kailyn Casey,4,False,True,False,False
Malachi Burke,3,False,True,False,False
Bria Simon,2,True,True,True,False
Amare Carney,4,True,True,False,True
Gisselle Potts,4,False,True,True,True
Kennedy Conner,2,False,True,False,True
Kymani Montes,3,False,True,True,False
Eli Huber,3,False,True,True,False
Nikolas Caldwell,4,False,True,False,True
Levi Orozco,3,False,False,True,True
Carissa Flores,4,False,True,False,True
Harrison Shelton,4,True,True,True,False
Jimena Harrington,1,True,True,False,True
Lyric Collier,3,True,True,False,True
Joanna Peters,1,False,True,True,False
Cloe Olsen,3,False,True,False,False
Cameron Mcgee,2,False,True,False,True
Payten Mayo,1,False,False,True,False
Chaz Murphy,2,False,True,True,True
Reilly Avila,3,False,True,False,True
Maria Hughes,4,False,True,False,False
Blaine Fischer,3,False,True,True,True
Beatrice Peck,2,False,True,True,False
Haleigh Stanton,1,False,True,True,True
Brooke Duarte,2,False,False,True,False
Shamar Morgan,3,False,True,False,False
Jaden Bray,4,False,True,False,True
Destinee Wade,2,False,True,True,True
Cassandra Ferguson,3,False,True,True,False
Hayden Gillespie,2,False,False,False,False
Elliot Graves,1,True,True,True,False
Santino Burch,4,False,True,True,False
Louis Huerta,3,False,True,False,False
Matias Nunez,2,False,True,False,False
Alexis Moran,1,False,True,True,True
Jadyn Newman,4,False,False,True,False
Gloria Myers,3,False,True,False,False
Ryland Greer,2,True,True,True,True
Destinee Andersen,2,False,True,True,True
Talia Fry,2,True,True,True,False
Shirley Berg,4,True,True,False,True
Joey Ramos,4,True,True,False,False
Milagros Mcdaniel,1,True,True,True,True
Marcelo Sheppard,1,True,True,False,False
Rowan Osborn,4,False,True,True,True
Lawrence Harris,3,False,True,False,True
Nylah Hull,3,False,True,False,True
Peter Bridges,4,True,True,False,True
Georgia Bentley,2,True,True,True,True
Katelynn Ford,2,True,True,False,False
Alijah Graham,1,False,True,False,False
Emery Lopez,1,False,True,False,False
Elsa Reese,4,True,True,True,True
Easton Schroeder,2,False,True,False,True
Yosef Nelson,4,True,False,True,False
Briley Guerrero,1,False,True,False,False
Cristofer Hammond,2,False,True,True,True
Hazel Leonard,3,False,True,False,True
Rebecca Friedman,4,False,True,False,True
Damon Wilson,3,False,True,False,True
Kailee Woods,2,False,True,False,True
Alvin Frank,2,True,True,False,False
Tripp Long,1,True,True,False,False
Neil Shields,2,False,True,True,True
Jeffery Mcneil,3,True,False,True,False
Edith Parks,1,False,True,False,False
Braxton Jennings,1,False,True,True,True
Heidi Pittman,3,False,False,True,True
Ty Wood,2,False,True,False,False
Chanel Davenport,3,False,False,False,False
Tyree Jacobs,4,False,True,True,False
Brianna Zamora,2,False,False,False,True
Melvin Crane,3,True,True,False,False
Dale Dodson,3,True,True,True,True
Damion Hayes,4,False,True,False,False
Lyric Hudson,3,True,True,True,True
Heidy Hayden,2,False,True,True,True
Victoria Peck,4,False,True,True,False
Rebekah French,4,True,True,False,True
Valentina Hoover,3,False,False,False,True
Jerimiah Wheeler,4,True,True,True,True
Danna Fuentes,2,True,True,True,True
Izabelle Payne,1,True,False,True,True
Audrina Simpson,1,False,True,False,True
Shane Sullivan,4,False,True,True,True
Raelynn Campos,4,False,True,False,True
Larry Hebert,3,True,True,False,True
David Carroll,1,False,False,False,True
Makenna Bowman,1,False,True,True,False
Bella Park,2,False,True,True,True
Xavier Watts,2,False,True,False,True
Camryn Madden,1,False,False,True,False
Aryana Velez,3,False,True,True,False
Jerry Vaughan,2,False,True,False,False
Oscar Sherman,3,False,True,False,False
Crystal Park,3,True,True,False,True
Reilly English,1,False,False,False,False
Steve Brooks,2,False,True,False,False
Zara Marsh,2,False,True,False,True
Isaiah Austin,4,False,True,False,False
Cora Browning,1,False,True,False,False
Samantha Woodard,3,False,True,True,False
Jadiel Gallagher,1,False,True,False,True
Francis Sampson,1,True,True,False,True
Jazmyn Benton,4,False,True,False,False
Miley Gordon,1,False,True,True,False
Corbin Michael,4,True,False,True,True
Kieran Kim,3,False,True,False,False
Blaine Trevino,1,False,False,True,True
Draven Oconnell,3,True,True,True,True
Adyson Ball,4,True,True,False,False
Alia Crosby,1,True,True,False,True
Ella Bartlett,2,False,True,True,False
Marlene Manning,4,False,True,False,False
Nathaly Deleon,2,False,True,True,False
Darian Todd,2,False,True,False,False
Abbie Garrison,2,False,True,False,False
Sonny Banks,3,False,False,True,False
Leo Mayer,3,True,False,False,True
Alexzander Hernandez,3,False,True,False,False
Valery Choi,1,False,True,False,False
Saige Hutchinson,1,False,True,False,True
Drew Cook,1,False,True,False,False
Myles Harrison,3,True,False,False,True
Scarlett Foster,4,False,True,False,False
Jordyn Henry,1,True,True,True,False
Cherish Delgado,3,False,True,False,False
Maurice Grant,1,False,True,False,False
Adriel Stark,4,False,True,False,False
Kasey Ferrell,2,False,True,False,False
Perla Savage,4,True,True,False,True
Mayra Mathews,4,True,True,False,True
Bradyn Foster,3,True,True,True,False
Jayce Werner,1,False,True,True,False
Audrina Hendricks,4,False,False,True,True
Sofia Gilmore,1,False,True,True,True
Keshawn Sheppard,4,False,True,False,True
Damari Bush,4,False,True,True,False
Aliya Gaines,1,False,True,True,True
Landon Leblanc,4,False,True,False,True
Vanessa Knapp,4,False,True,False,False
Kaitlin Bishop,2,False,True,True,True
Johnathon Taylor,4,False,True,False,True
Aleah Williamson,3,True,True,True,True
Gilberto Russo,4,False,True,True,True
Teresa Mays,2,False,True,True,False
Abbey Irwin,2,False,True,False,True
Konner Mcdonald,4,False,True,False,False
Judith Hopkins,1,False,True,False,False
Kelsey Montoya,4,False,True,False,True
Miles Arias,3,False,True,False,False
Phoenix Donaldson,4,True,False,False,True
Yuliana Proctor,3,False,True,False,True
Reece Martinez,2,False,True,True,False
Darnell Delgado,3,False,True,False,False
Evangeline Cortez,2,False,True,False,True
Elyse Harmon,2,False,True,True,False
Jayden Wells,4,True,False,True,False
Sawyer Sheppard,3,True,True,False,False
Rodney Boyle,1,False,True,True,False
Lewis Shaffer,1,True,True,True,True
Jovan Nichols,4,True,True,False,True
Melody Compton,3,False,True,True,True
Omar Glenn,3,False,True,False,False
Cristofer Carney,1,False,True,False,True
Karter Brown,4,True,True,False,True
Cael Mckay,1,True,True,False,False
Anabella Franklin,4,False,True,False,True
Aiden Pearson,3,False,True,False,True
Lorenzo Acosta,3,False,True,False,True
Darryl Fleming,4,False,True,False,False
Joselyn Pitts,2,False,False,True,True
Mekhi Barry,3,True,True,False,False
Bo Proctor,4,False,True,True,True
Roy Bailey,1,False,True,True,True
Edward Mason,2,False,True,False,True
Warren Evans,2,True,False,False,True
Brendon Duke,1,False,True,False,True
Carissa Rosales,3,False,False,False,False
Trystan Ewing,1,False,True,True,False
Daphne Cooper,4,False,True,True,True
Jillian Bates,1,True,False,False,True
Kade Ashley,4,False,True,False,False
Dayanara Ellis,3,False,False,False,True
Anabelle Wright,4,False,True,True,False
Julio Meza,2,False,True,True,True
Stanley Smith,3,False,True,False,False
Nyasia Lynn,2,False,True,True,True
Makenzie Macdonald,4,False,False,False,False
Semaj Armstrong,4,False,True,False,False
Kelsey Wood,4,True,True,False,True
Frances Harrell,2,False,True,True,True
Anne Rios,3,True,True,False,False
Ashlyn Huynh,2,False,False,False,True
Mikayla Cline,2,False,True,False,False
Steve Hamilton,4,False,True,False,False
Carla Arroyo,1,True,True,True,False
Jennifer Braun,4,False,True,True,False
Enzo Kelley,2,False,True,True,True
Stephen Munoz,4,False,True,False,True
Nevaeh Kramer,4,False,True,True,True
Rylee Collins,4,True,True,True,False
Kian Williams,2,False,True,True,False
Tripp Moyer,4,True,True,False,True
Uriah Herman,4,False,True,True,True
Janiyah Yoder,3,False,True,True,True
Bryan Marks,3,False,True,True,False
Ezra Mack,3,False,True,False,True
Lincoln Rose,1,True,False,True,False
Cecelia Wells,3,False,True,False,True
Raul Costa,3,True,True,True,False
Camille Kim,4,True,True,True,False
Gloria Mason,1,True,True,True,False
Hana Davenport,2,True,True,True,False
Allisson Bowman,3,True,True,False,True
Gunner Morgan,3,False,True,False,False
Kirsten Edwards,4,True,True,False,False
Paulina Bryan,3,True,True,False,False
Douglas Hayden,3,True,True,True,True
Ari Garrison,2,False,True,True,True
Savion Davila,2,False,True,True,False
Janiya Burch,1,False,False,True,True
Leanna Castillo,1,False,False,True,False
Savanah Santos,1,True,False,False,False
Quinten Shaw,4,True,True,False,True
Karson Tyler,3,False,True,False,False
Dennis Grant,3,True,True,True,True
Slade Hernandez,3,False,True,True,True
Yael Holland,4,False,True,False,True
Jacoby Li,4,False,True,False,False
Cornelius Henderson,3,False,True,True,True
Monique Reilly,1,True,True,False,True
Brendon Stokes,2,False,True,False,True
Amani Bond,3,False,False,False,True
Aria Anthony,1,True,False,True,False
German Williamson,2,False,True,True,True
Emanuel Buchanan,2,False,True,True,False
Francesca Ramsey,3,True,True,False,True
Brooklyn Jacobson,4,False,False,True,False
Keagan Mercer,3,False,True,False,False
Carlie Huber,4,False,True,True,False
Triston Lawrence,4,False,True,False,False
Misael Warren,4,False,True,False,False
Katelynn Glover,4,False,True,False,False
Princess Reeves,4,False,False,True,True
Clare Whitaker,4,True,True,True,True
Natalee Meyer,1,False,False,False,False
Jocelyn Horne,2,True,True,True,False
Keagan Kim,2,False,True,False,False
Rodney Johns,3,True,False,True,False
Giancarlo Strickland,4,False,False,False,False
Amya Adkins,3,False,False,True,True
Draven Rowe,4,True,True,False,True
Devin Carson,2,False,True,False,True
Adison Long,2,True,True,True,False
Ryan Steele,3,False,True,False,True
Lawrence Ferguson,1,False,True,False,False
Sarahi Clark,2,True,True,True,True
Elaina Macdonald,3,False,False,False,True
Shamar Fuller,3,False,True,False,True
Isabel Garza,3,False,True,True,False
Brenden Mcgrath,1,False,True,True,True
Nathen Ochoa,4,False,True,True,True
Amani Dillon,4,False,True,True,False
Gary Castillo,1,True,True,False,True
Glenn Chase,3,True,True,False,False
Mariah Kerr,4,True,True,True,True
Audrina Sanford,1,False,True,True,True
Ryan Velazquez,2,False,True,True,False
Janae Green,4,False,False,False,True
Tiara Kane,3,True,False,True,False
Saniya Landry,1,False,False,True,True
Nathaly Cortez,2,False,True,False,True
Taniya Waller,3,True,False,False,False
Kenna Romero,3,False,False,True,False
Katelynn Leach,3,False,True,False,True
Walker Mcfarland,2,False,True,True,True
Leah Turner,1,False,True,False,True
Elsie Lowery,3,False,True,True,False
Chloe West,1,False,True,False,False
Emmalee Garza,2,True,True,False,False
Megan Frederick,4,True,True,True,True
Katrina Schneider,3,True,True,True,True
Moriah Rojas,4,True,True,True,True
Simeon Lynn,4,False,False,True,False
Kamari Parks,2,True,True,False,True
Dulce Browning,1,False,True,False,False
Kassidy Ewing,1,True,True,True,False
Michael Soto,1,False,True,False,False
Franklin Terrell,1,False,True,True,True
Lyla Foley,2,False,True,False,True
Genevieve Lawson,1,False,True,False,False
Spencer Hahn,4,False,True,True,False
Konnor Church,1,True,False,True,False
David Winters,2,True,True,False,True
Kenzie Duran,4,False,False,True,True
Clara Kidd,3,False,False,True,True
Serena Bradshaw,4,False,True,True,False
Holden Bailey,3,False,True,False,True
Jamarcus Bradshaw,2,False,True,False,False
Tyrese Carr,1,True,True,False,True
Jacey Palmer,4,True,True,True,True
Wilson Myers,3,False,True,True,False
Lorelei Castaneda,3,True,True,True,False
Freddy Boyle,4,False,True,True,True
Donna Barnes,4,True,True,True,True
Carolina Estrada,3,False,True,False,False
Warren Castillo,3,False,True,True,False
Ignacio Barker,1,False,True,True,False
Mathias Sharp,1,False,True,True,False
Joe Bailey,2,False,True,True,True
Callie Blevins,4,False,True,False,False
Parker Walls,4,False,True,False,False
Alexander Khan,3,False,True,False,False
Francesca Martin,2,False,True,True,False
Gordon Maynard,2,False,True,False,False
Danielle Rosales,4,False,True,False,False
Isabelle Leblanc,1,False,True,False,True
Brendan Randolph,4,True,True,True,True
Crystal Ingram,4,False,True,True,False
Noel Craig,3,True,True,True,True
Kamryn Fritz,4,True,True,True,False
Clark Burke,4,False,True,True,True
Addyson Martin,2,False,True,True,True
Nasir Saunders,1,False,False,False,True
Tyrell Schroeder,2,False,False,True,False
Jermaine Nguyen,4,False,True,True,True
Trystan Mccarthy,3,True,True,False,True
Nicolas Duke,2,False,True,False,False
Cody Willis,4,True,True,False,True
Kaylynn Swanson,1,False,True,True,True
Precious Mccullough,3,False,True,False,True
Gracie Cherry,4,True,True,False,True
Amelie Brennan,1,True,False,True,True
Iyana Hale,1,False,True,False,False
Levi Sampson,3,True,True,False,True
Sean Kim,3,False,False,False,True
Juan Winters,4,False,True,True,True
Joey Bishop,4,False,True,False,False
Jace Conner,4,False,True,True,True
Deshawn Duke,2,True,True,True,False
Jillian Arias,4,False,True,True,True
Jayla Doyle,1,False,True,False,True
Atticus Pitts,1,False,True,True,True
Kinsley Knight,2,False,True,False,True
Landon Wiggins,3,False,True,False,False
Lee Hamilton,1,False,True,False,False
Jaylen Berry,1,False,False,True,False
Aditya Cooley,1,True,True,True,True
Skylar Powers,1,True,True,False,True
Mareli Willis,4,False,True,True,False
Marcelo Hammond,3,False,True,True,True
Tianna Mendoza,1,False,True,False,False
Allie Villanueva,1,True,True,True,False
Rex Gibson,3,False,False,False,False
Remington Gibbs,3,False,True,False,True
Phoenix Carroll,1,True,True,False,False
Emery Contreras,4,False,False,False,True
Royce Key,4,True,True,False,False
Jamison Stevens,3,False,False,False,True
Jonas West,3,False,True,False,True
Talon Davenport,4,True,True,True,True
